uid,nightuid,namedLocation,domainID,siteID,plotID,trapCoordinate,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,trapStatus,trapType,collectDate,tagID,taxonID,scientificName,taxonRank,identificationQualifier,identificationReferences,nativeStatusCode,sex,recapture,fate,replacedTag,lifeStage,testes,nipples,pregnancyStatus,vagina,hindfootLength,earLength,tailLength,totalLength,weight,larvalTicksAttached,nymphalTicksAttached,adultTicksAttached,bloodSampleID,bloodSampleMethod,fecalSampleID,fecalSampleCondition,earSampleID,hairSampleID,hairSampleContents,voucherSampleID,measuredBy,recordedBy,remarks
7b2f8b1e-4bb8-4e9d-b84c-454bf1c01798,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,C4,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
1d5192d9-79fc-4441-9a31-882aff4bcc72,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,F1,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
3be32953-33e3-4d61-bcfb-9f97f4b173e5,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,H4,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
ed5f1f5d-3b34-4a8c-b683-b3a2e9100190,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,A1,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
3bc6ad1d-9e49-446c-a968-59e4a695a19a,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,E8,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,3 - trap door open or closed w/ spoor left,,2015-04-15,,,,,,NEON.DOC.001908vA,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
a23769ad-da73-49a2-89b1-e63e09423e7f,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,C2,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
81534bd8-61d6-4a20-af8e-dbe2d76413a1,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,C1,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
271a1afa-cb4e-45f2-a9fa-0f772870bfc5,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,H7,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
d29cdcc6-4d42-4a56-aa3f-ad26c0cda233,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,F8,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
512b173a-46b2-463f-8cd9-9215d4021797,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,J6,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
8de03433-d5fa-41a5-a523-83358e2b4b91,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,B6,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
2b6e7f09-c3df-4655-a17f-aa2e16fbdf7c,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,E3,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
1c26f18f-a1e9-4239-830a-e0d214bf969c,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,G2,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
58c2f596-b296-42ed-9b0e-491c1816caca,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,G10,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
9fa5d1a1-5303-48bd-92b2-4ac71ca8fd13,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,F7,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
ac1ec676-b9ad-4622-b9b0-45a2bb6ebc62,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,J7,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
c7998726-575b-4cd8-a89b-7b9ff45d4869,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,B8,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
a6fb20ba-f279-46e5-9352-ade5078c2a67,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,G3,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
a102d1a9-2a28-4057-9fd0-9959f9675b8f,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,D8,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
696e9aaa-62e6-4217-9e03-9b0bdbad84cf,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,I8,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
ffb5e2b2-27ba-43ca-a3dd-3d6c435c1680,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,H2,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,1 - trap not set,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,trap set too tightly
61e63b43-afe3-4be5-b975-8ddfdac44d62,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,I10,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,5 - capture,,2015-04-15,NEON.MAM.D02.R1062,MIPE,Microtus pennsylvanicus,species,,NEON.DOC.001908vA,N,M,N,,,adult,scrotal,,not,,22,,,,41,,,,,unsuccessful,SCBI.20150415.R1062.F,fresh,SCBI.20150415.R1062.E,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
21e9088a-9253-4bd4-9e98-8e68c9a64d72,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,C5,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
73808b59-1ece-4c31-a33d-2baaaafc91a1,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,J10,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
d6e93b34-751b-4660-b539-c984999a6f37,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,H5,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
74244f64-400a-44e6-9ead-74d350cf0369,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,D6,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
eac96692-24fa-4d9e-97f1-a69b51374900,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,D5,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
ebc9f112-f82d-41d5-aaba-1f246118da28,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,A10,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
8aa29b92-6555-421a-91f5-808d68b4c6b0,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,G6,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
1fd40265-49e2-499d-bd08-32d8d902eb46,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,J4,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
ade06d44-c04d-4f47-98fa-bebfb2569c8a,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,H3,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
78faf078-047b-4330-8865-88454336b93b,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,H6,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
50f80db5-7082-42ac-a557-0bbdbf5c1e49,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,E1,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
9542c155-0958-4a3f-ae46-27f523684503,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,G5,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
5458ee4d-256e-4e02-bffc-3e4bbae0c474,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,A9,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
c860054f-bd7f-4082-a872-27e5c0070ca6,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,B9,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,5 - capture,,2015-04-15,NEON.MAM.D02.953035,MIPE,Microtus pennsylvanicus,species,,NEON.DOC.001908vA,N,M,N,,,adult,scrotal,,not,,21,,43,150,56,,,,SCBI.20150415.953035.B,mandibular,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,"Ears incredibly small, too small to get tissue"
e0d02617-8f9d-42f4-8374-9b3ca22d20f9,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,F9,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
cdddcf4e-2ae6-4a9b-9644-18118cf9fbc5,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,C8,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
b4dce4cc-28e6-4c6b-b2b6-e7b061c86a36,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,J2,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,2 - trap disturbed/door closed but empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
2fd71568-dbd0-4201-9013-0630f3fdce42,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,F6,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
307872ed-2b9b-4fe1-b0c8-244e7e4ae28f,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,H8,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,5 - capture,,2015-04-15,NEON.MAM.D02.R1079,MUMU,Mus musculus,species,,NEON.DOC.001908vA,I,F,N,,,adult,,enlarged,not,neither,18,,,,22,,,,SCBI.20150415.R1079.B,mandibular,,,SCBI.20150415.R1079.E,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
d360ce1e-4383-4ab2-93c0-655d3df40216,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,J8,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,5 - capture,,2015-04-15,NEON.MAM.D02.R1033,MUMU,Mus musculus,species,,NEON.DOC.001908vA,I,F,N,,,adult,,enlarged,not,neither,18,,,,22,,,,,unsuccessful,,,SCBI.20150415.R1033.E,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,old wound on tail
3365b649-bb4f-4783-ae8e-9eee78433ed7,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,F3,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
2922bc3a-2a1d-4ab9-9619-08aa2271597c,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,E2,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
d2acff2c-5662-434e-9a8b-b95b9bc052f1,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,I3,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,3 - trap door open or closed w/ spoor left,,2015-04-15,,,,,,NEON.DOC.001908vA,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
c77e801d-0080-4510-aab4-0254393d2f8a,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,E9,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
063d5b0c-2dba-4b35-b9e6-c956b748b71d,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,A3,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
c3cf0e3c-2a23-49ca-bea5-2df35d9fdf8e,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,B10,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
bcbd7eb7-1384-407f-abef-1f9baf08f0bb,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,D1,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
9582183e-b26b-4e18-9ca5-09ec273c2b2e,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,I4,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,5 - capture,,2015-04-15,NEON.MAM.D02.R1038,MIPE,Microtus pennsylvanicus,species,,NEON.DOC.001908vA,N,F,N,,,adult,,enlarged,pregnant,neither,21,,,,56,,,,SCBI.20150415.R1038.B,mandibular,SCBI.20150415.R1038.F,fresh,SCBI.20150415.R1038.E,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
820cb146-2372-4d7b-b6d2-4a91584da96b,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,G4,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
820be894-6bed-4c87-8a0f-9ef0a313821a,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,G7,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
f8d0af18-5540-45db-b417-439bf46635e8,0ABABB56926844E199C61CB3FFCCD7EB,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,I5,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,6 - trap set and empty,,2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZfT4DkrjuNhcuRfPbI0ue5Gw/sBOPYT,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
e4d4659c-8528-4d0f-ad13-80f13173f41e,274006C420BE441380EE67ABE7B7B15B,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,D10,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,6 - trap set and empty,,2015-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,WKwujoF6P3YAOkhzyJ/xP0/1URP18h18,
a071eb86-2e46-42d2-b862-38fd734b7aa1,274006C420BE441380EE67ABE7B7B15B,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,E10,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,6 - trap set and empty,,2015-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,WKwujoF6P3YAOkhzyJ/xP0/1URP18h18,
